Latitude,Longitude,Nationality,Year,LogbookLanguage,VoyageIni
22.8667,-32.5867,French,1787,French,1.79E+07
17.3667,-51.12,French,1787,French,1.79E+07
16.0333,-52.7367,French,1787,French,1.79E+07
15,-54.1367,French,1787,French,1.79E+07
14.65,-55.87,French,1787,French,1.79E+07
14.75,-57.7367,French,1787,French,1.79E+07
14.8833,-59.5533,French,1787,French,1.79E+07
14.8333,-61.1033,French,1787,French,1.79E+07
20.9333,-72.67,French,1788,French,1.79E+07
25.0833,-72.87,French,1788,French,1.79E+07
21.7833,-73.07,French,1788,French,1.79E+07
22.3333,-72.77,French,1788,French,1.79E+07
22.4167,-71.67,French,1788,French,1.79E+07
22.55,-70.7367,French,1788,French,1.79E+07
25.9167,-69.0367,French,1788,French,1.79E+07
